epoch,total_loss,mse_0,mse_f
1800,23.61923599243164,22.133527755737305,1.1041843891143799
1825,69.97184753417969,49.50813293457031,20.4058780670166
1850,47.844024658203125,41.92581558227539,5.810669422149658
1875,35.5691032409668,33.35963439941406,2.057839870452881
1900,75.0270004272461,74.5584945678711,0.44890791177749634
1925,53.77775573730469,48.66120910644531,4.9407429695129395
1950,48.75993728637695,44.36806869506836,4.196298122406006
1975,45.87042999267578,42.347129821777344,3.24211049079895
2000,43.409271240234375,39.966426849365234,3.1021029949188232
2025,42.23299789428711,38.69389724731445,3.184865713119507
2050,41.54860305786133,38.186744689941406,3.0119481086730957
2075,40.88996124267578,37.637245178222656,2.8914244174957275
2100,40.15030288696289,37.03487777709961,2.735222101211548
2125,40.69594955444336,38.18218994140625,2.1654725074768066
2150,38.64535903930664,35.636505126953125,2.5886340141296387
2175,35.74188232421875,33.308170318603516,1.9899230003356934
2200,56.37256622314453,51.15928649902344,4.965476989746094
2225,59.24168395996094,53.028831481933594,6.01222038269043
2250,53.941585540771484,49.28633499145508,4.409204006195068
2275,47.399169921875,44.39719772338867,2.6563174724578857
2300,42.63893127441406,39.381473541259766,2.8272523880004883
2325,39.76685333251953,35.422367095947266,3.881680488586426
2350,61.802452087402344,50.84540939331055,10.712296485900879
2375,54.109066009521484,49.40126037597656,4.435701847076416
2400,45.72020721435547,42.510868072509766,2.8345296382904053
2425,39.63699722290039,36.327674865722656,2.851315975189209
2450,38.24666213989258,34.84037399291992,2.891239643096924
2475,37.43230056762695,34.18040084838867,2.7168660163879395
2500,36.307098388671875,33.368736267089844,2.388120412826538
2525,34.78973388671875,32.00995635986328,2.2235305309295654
2550,60.635982513427734,53.18357467651367,7.162751197814941
2575,48.495262145996094,45.88435363769531,2.227720260620117
2600,39.41943359375,37.197792053222656,1.7216784954071045
2625,35.25572967529297,32.84187316894531,1.845276117324829
2650,41.486602783203125,37.41061019897461,3.5947601795196533
2675,37.452476501464844,33.68842315673828,3.2407429218292236
2700,34.47764587402344,31.925907135009766,1.9586005210876465
2725,44.3845100402832,32.15642547607422,11.647701263427734
2750,34.47600555419922,31.01490592956543,2.878312110900879
2775,41.81022644042969,38.64690399169922,2.6780834197998047
2800,34.66704559326172,31.49776268005371,2.584406614303589
2825,61.15742874145508,51.83082962036133,8.98847484588623
2850,56.420265197753906,52.39014434814453,3.691756248474121
2875,45.12531280517578,42.65961837768555,2.0076541900634766
2900,35.064109802246094,32.30819320678711,2.1415159702301025
2925,36.6044807434082,34.243125915527344,1.8083711862564087
2950,42.572120666503906,30.656028747558594,11.307884216308594
2975,35.12410354614258,29.57179069519043,4.925563335418701
3000,37.360321044921875,35.67976379394531,1.1494712829589844
3025,35.9779167175293,29.085126876831055,6.235291957855225
3050,41.80506134033203,36.015628814697266,5.258655548095703
3075,33.32632827758789,29.124977111816406,3.5482561588287354
3100,44.83547592163086,40.62685775756836,3.7671616077423096
3125,35.96733474731445,33.600990295410156,1.7955421209335327
3150,71.52082061767578,29.574907302856445,41.31156539916992
3175,58.629547119140625,57.48299789428711,0.8447216749191284
3200,43.93011474609375,41.73247528076172,1.7046825885772705
3225,33.83211898803711,31.180049896240234,1.9906071424484253
3250,56.12843322753906,45.925594329833984,9.78959846496582
3275,37.982627868652344,35.382164001464844,2.0324745178222656
3300,68.6475830078125,37.686439514160156,30.414098739624023
3325,54.137115478515625,51.50352096557617,2.2527883052825928
3350,41.481689453125,38.69696044921875,2.2232706546783447
3375,33.26915740966797,30.883365631103516,1.6861802339553833
3400,48.45945358276367,41.74350357055664,6.245674133300781
3425,35.76718521118164,34.05245590209961,1.1009342670440674
3450,44.143348693847656,29.810348510742188,13.622990608215332
3475,34.61403274536133,31.464643478393555,2.4908719062805176
3500,45.40065002441406,28.801000595092773,15.8427152633667
3525,30.90712547302246,28.926786422729492,1.2422511577606201
3550,54.315162658691406,49.52992630004883,4.329158306121826
3575,39.89346694946289,38.09834289550781,1.240464687347412
3600,32.47132110595703,30.674888610839844,1.1018035411834717
3625,72.79202270507812,42.30076217651367,29.963165283203125
3650,50.289649963378906,47.35340881347656,2.478978395462036
3675,38.17805480957031,35.91506576538086,1.673811435699463
3700,32.4132080078125,30.242650985717773,1.500747561454773
3725,62.78959274291992,37.287803649902344,24.938465118408203
3750,42.7779426574707,39.93369674682617,2.3475375175476074
3775,32.51358413696289,30.12700653076172,1.8165898323059082
3800,110.35639953613281,26.267656326293945,83.50121307373047
3825,48.1700325012207,43.26566696166992,4.547418117523193
3850,35.72222900390625,33.30253982543945,2.009751558303833
3875,28.703014373779297,25.943265914916992,2.304988145828247
3900,96.24658203125,56.71952438354492,39.22754669189453
3925,69.20320129394531,65.48027801513672,3.489935874938965
3950,47.9239616394043,44.98353958129883,2.607905149459839
3975,35.07963562011719,32.34087371826172,2.3422129154205322
4000,27.85370445251465,24.78470230102539,2.6549503803253174
4025,75.4128189086914,67.26907348632812,8.020468711853027
4050,62.40731430053711,56.366024017333984,5.845597743988037
4075,40.62053298950195,36.84272766113281,3.493680477142334
4100,30.096778869628906,26.230369567871094,3.5443525314331055
4125,24.493446350097656,20.6759033203125,3.4959499835968018
4150,149.7602081298828,126.10112762451172,23.56422996520996
4175,115.38787841796875,100.87981414794922,14.337321281433105
4200,100.7551040649414,91.41486358642578,9.106192588806152
4225,91.27479553222656,82.72799682617188,8.266801834106445
4250,82.00639343261719,75.48527526855469,6.226051330566406
4275,72.27892303466797,66.38545227050781,5.569645404815674
4300,65.57667541503906,58.69028091430664,6.546019077301025
4325,58.87434768676758,52.16654968261719,6.360615253448486
4350,101.3102798461914,81.7096939086914,19.427274703979492
4375,80.43827819824219,74.0721435546875,6.134459018707275
4400,65.23848724365234,59.06720733642578,5.863595008850098
4425,55.73297882080078,49.29526138305664,6.097066879272461
4450,47.95416259765625,42.17071533203125,5.433514595031738
4475,39.47107696533203,34.334190368652344,4.802209377288818
4500,113.29241180419922,109.27986907958984,3.8713748455047607
4525,90.77400207519531,81.74661254882812,8.791975975036621
4550,72.68516540527344,67.36772918701172,5.006362438201904
4575,60.28759002685547,53.447059631347656,6.489783763885498
4600,48.96244430541992,43.11914825439453,5.495753288269043
4625,40.09609603881836,34.31932067871094,5.44036865234375
4650,32.40730285644531,27.123605728149414,4.975533962249756
4675,82.74182891845703,65.10801696777344,17.50452995300293
4700,88.5871810913086,79.91437530517578,8.522346496582031
4725,63.84981918334961,58.486942291259766,5.139858722686768
4750,47.959747314453125,41.299198150634766,6.394680976867676
4775,36.10211181640625,30.580778121948242,5.256694316864014
4800,66.20346069335938,37.5333251953125,28.430212020874023
4825,46.582313537597656,42.007205963134766,4.3694281578063965
4850,31.982532501220703,26.873313903808594,4.871102333068848
4875,24.71893882751465,19.823259353637695,4.663929462432861
4900,190.85415649414062,55.49518966674805,135.22019958496094
4925,102.32727813720703,92.53517150878906,9.695998191833496
4950,62.86808395385742,58.981449127197266,3.7027997970581055
4975,39.345458984375,34.9388542175293,4.1670050621032715
5000,26.612648010253906,22.251806259155273,4.120043754577637
5025,20.703340530395508,16.572059631347656,3.904972553253174
5050,116.10505676269531,40.013648986816406,75.93313598632812
5075,121.45462036132812,113.62039184570312,7.710138320922852
5100,73.88721466064453,70.65801239013672,3.03610897064209
5125,49.69646453857422,44.83338928222656,4.642922401428223
5150,34.58646011352539,30.47557830810547,3.901656150817871
5175,26.0565128326416,21.919984817504883,3.940187454223633
5200,21.457584381103516,17.197973251342773,4.086573600769043
5225,21.04753875732422,14.252350807189941,6.640509128570557
5250,36.6058349609375,24.587995529174805,11.863349914550781
5275,23.29758644104004,19.25293731689453,3.8936779499053955
5300,17.594158172607422,13.593278884887695,3.863375663757324
5325,14.980472564697266,10.218502044677734,4.639705181121826
5350,26.44687271118164,17.548534393310547,8.764151573181152
5375,17.411436080932617,13.864394187927246,3.425593614578247
5400,13.368305206298828,9.79116153717041,3.470322847366333
5425,13.856443405151367,7.7326340675354,6.02897310256958
5450,74.99624633789062,63.35638427734375,11.533330917358398
5475,56.921817779541016,52.77769470214844,4.022542476654053
5500,35.97978973388672,30.323461532592773,5.530279636383057
5525,24.234088897705078,19.059457778930664,5.0516886711120605
5550,19.307100296020508,14.087681770324707,5.10693883895874
5575,15.593231201171875,11.197285652160645,4.300795078277588
5600,13.294532775878906,8.936681747436523,4.277039051055908
5625,77.1688232421875,54.49320983886719,22.615764617919922
5650,49.74711608886719,43.39759063720703,6.239049911499023
5675,29.544479370117188,26.110429763793945,3.304192066192627
5700,19.468233108520508,16.166269302368164,3.1847846508026123
5725,13.972952842712402,11.061211585998535,2.805889844894409
5750,10.89041519165039,7.8496994972229,2.949519634246826
5775,856.9420166015625,10.302451133728027,846.5263671875
5800,118.12098693847656,100.85697174072266,17.1423397064209
5825,83.69894409179688,77.18011474609375,6.3766584396362305
5850,52.78351974487305,48.5063362121582,4.144015312194824
5875,33.19720458984375,28.861034393310547,4.2054901123046875
5900,21.337566375732422,17.827213287353516,3.3875951766967773
5925,14.610960006713867,11.54133129119873,2.9586398601531982
5950,11.280887603759766,7.984241008758545,3.2041726112365723
5975,70.68496704101562,24.386823654174805,46.22841262817383
6000,59.49673843383789,50.781620025634766,8.634849548339844
6025,35.182621002197266,31.207670211791992,3.8947246074676514
6050,21.239023208618164,17.943775177001953,3.217763662338257
6075,14.500606536865234,11.322697639465332,3.107100009918213
6100,11.2066650390625,8.022896766662598,3.1210484504699707
6125,9.30203628540039,6.0297088623046875,3.2150683403015137
6150,7.922677516937256,4.688599586486816,3.1818318367004395
6175,32.252864837646484,4.963623046875,27.240005493164062
6200,52.916282653808594,31.344303131103516,21.495256423950195
6225,26.72857666015625,22.91642951965332,3.7368929386138916
6250,16.61586570739746,13.870195388793945,2.6793808937072754
6275,11.10708999633789,8.627857208251953,2.417909860610962
6300,8.392669677734375,5.954253196716309,2.3827757835388184
6325,6.922751426696777,4.300086498260498,2.5733120441436768
6350,6.232876300811768,3.4234890937805176,2.765306234359741
6375,27.842533111572266,13.34857177734375,14.448112487792969
6400,13.637348175048828,10.626818656921387,2.9605789184570312
6425,8.854910850524902,6.660577774047852,2.147423028945923
6450,6.746415138244629,4.494187355041504,2.2097506523132324
6475,5.775982856750488,3.361358880996704,2.376182794570923
6500,5.177545547485352,2.716381788253784,2.4263453483581543
6525,246.6466827392578,5.586726665496826,241.015625
6550,22.74444007873535,16.722745895385742,5.969370365142822
6575,12.80019760131836,10.306396484375,2.4466347694396973
6600,7.983160018920898,6.045337200164795,1.8943192958831787
6625,5.807365417480469,3.912414073944092,1.8560667037963867
6650,4.881407737731934,2.845280170440674,2.0013387203216553
6675,4.448428153991699,2.289188861846924,2.1281909942626953
6700,221.79745483398438,27.53937530517578,194.23306274414062
6725,69.81106567382812,59.470149993896484,10.29776668548584
6750,37.79833221435547,33.90594482421875,3.8563437461853027
6775,19.504837036132812,16.92041015625,2.548985004425049
6800,11.142879486083984,8.898133277893066,2.2118568420410156
6825,7.580630302429199,5.463137626647949,2.0860350131988525
6850,5.867034912109375,3.7399520874023438,2.0975148677825928
6875,5.0235748291015625,2.852435827255249,2.1439208984375
6900,44.46318817138672,4.129859924316406,40.299659729003906
6925,9.181644439697266,5.756515979766846,3.3953053951263428
6950,5.696434020996094,3.6755692958831787,1.9913272857666016
6975,4.330268859863281,2.57443904876709,1.7290972471237183
7000,401.42645263671875,5.963448524475098,395.4281311035156
7025,47.80697250366211,36.776695251464844,10.98830509185791
7050,23.115041732788086,20.302223205566406,2.7767162322998047
7075,11.501935958862305,9.298535346984863,2.171597719192505
7100,7.184193134307861,5.268458366394043,1.887314796447754
7125,5.358742713928223,3.474762439727783,1.8575202226638794
7150,4.2523064613342285,2.519970417022705,1.7080413103103638
7175,8.631488800048828,3.998952627182007,4.606095314025879
7200,4.899237155914307,2.9988718032836914,1.8765407800674438
7225,3.754110097885132,2.2873775959014893,1.4445202350616455
7250,9.556854248046875,1.8866655826568604,7.64970588684082
7275,3.519944667816162,1.9539037942886353,1.5468521118164062
7300,211.56375122070312,6.127636432647705,205.40467834472656
7325,49.406044006347656,36.19462966918945,13.170907020568848
7350,26.32391929626465,22.05828094482422,4.220731258392334
7375,14.028144836425781,11.647286415100098,2.339327573776245
7400,7.944764137268066,6.378559589385986,1.5299451351165771
7425,5.1669392585754395,3.8085813522338867,1.3268052339553833
7450,3.9496092796325684,2.525639533996582,1.3963149785995483
7475,172.19113159179688,2.454677104949951,169.71400451660156
7500,11.39348030090332,7.701197147369385,3.667552947998047
7525,5.597445487976074,4.115461826324463,1.4600919485092163
7550,3.919645309448242,2.5688652992248535,1.3303323984146118
7575,3.1811294555664062,1.843907117843628,1.3182544708251953
7600,3.469693183898926,1.5888277292251587,1.8636022806167603
7625,3.7455763816833496,1.794417381286621,1.9353501796722412
7650,25.552377700805664,2.8154919147491455,22.724552154541016
7675,3.9022374153137207,1.9689704179763794,1.9181572198867798
7700,4.211061477661133,1.6837650537490845,2.512676477432251
7725,4.9481282234191895,1.737630009651184,3.1959331035614014
7750,2.851390838623047,1.5615534782409668,1.2764685153961182
7775,2097.340087890625,10.277475357055664,2087.0478515625
7800,181.36744689941406,152.2242889404297,28.860193252563477
7825,158.55796813964844,141.99533081054688,16.15850830078125
7850,140.17440795898438,128.2515869140625,11.470568656921387
7875,119.2341079711914,108.00679779052734,10.729146957397461
7900,96.72915649414062,87.33023071289062,8.802877426147461
7925,84.72587585449219,76.8359375,7.201643466949463
7950,78.59861755371094,71.59919738769531,6.26520299911499
7975,74.12938690185547,67.42585754394531,5.974181652069092
8000,86.39789581298828,74.89789581298828,10.9977445602417
8025,66.7521743774414,60.271751403808594,5.8970794677734375
8050,59.321327209472656,53.426170349121094,5.262165069580078
8075,55.163265228271484,50.046268463134766,4.48709774017334
8100,51.777618408203125,47.206336975097656,3.9618585109710693
8125,63.632633209228516,51.24556350708008,11.904948234558105
8150,50.423702239990234,46.02778244018555,3.9043498039245605
8175,44.91753005981445,40.6161994934082,3.809410810470581
8200,62.11502456665039,43.633018493652344,18.079517364501953
8225,50.792091369628906,46.16017150878906,4.272487163543701
8250,39.68109893798828,35.456336975097656,3.8473100662231445
8275,33.638954162597656,29.06901741027832,4.221541404724121
8300,54.340667724609375,38.04243469238281,16.012365341186523
8325,36.40645980834961,31.122161865234375,5.008869647979736
8350,26.929927825927734,22.145572662353516,4.524055480957031
8375,42.14371109008789,31.57834815979004,10.355563163757324
8400,30.77132225036621,26.641435623168945,3.9252140522003174
8425,22.570463180541992,17.728527069091797,4.643810272216797
8450,64.80899810791016,37.71138381958008,26.881242752075195
8475,35.910423278808594,29.02291488647461,6.68922233581543
8500,23.19292640686035,18.526601791381836,4.475609302520752
8525,18.991004943847656,13.760127067565918,5.063448429107666
8550,60.699790954589844,17.50301170349121,43.045738220214844
8575,29.730106353759766,25.52012062072754,4.050762176513672
8600,20.842445373535156,16.569860458374023,4.108692646026611
8625,16.62836456298828,11.87673282623291,4.603118419647217
8650,30.851146697998047,11.843393325805664,18.87945556640625
8675,14.617988586425781,10.390064239501953,4.11044454574585
8700,19.091527938842773,8.455214500427246,10.528545379638672
8725,77.2612075805664,46.736717224121094,30.3941707611084
8750,36.57405471801758,32.717491149902344,3.7279014587402344
8775,20.1004638671875,16.24570083618164,3.721323251724243
8800,14.008835792541504,10.114096641540527,3.770622491836548
8825,166.10691833496094,117.4164047241211,48.53256607055664
8850,157.1303253173828,140.7799530029297,16.21148109436035
8875,82.7715835571289,75.43266296386719,7.208845138549805
8900,42.35186004638672,36.13557052612305,6.080410003662109
8925,24.168428421020508,18.70952606201172,5.321920871734619
8950,71.23224639892578,12.208601951599121,58.901100158691406
8975,27.450498580932617,22.007362365722656,5.335999965667725
9000,16.17212677001953,12.05931282043457,4.014628887176514
9025,11.306039810180664,7.397021293640137,3.821645975112915
9050,244.1422576904297,19.9077091217041,224.14111328125
9075,68.85704040527344,49.229286193847656,19.531326293945312
9100,31.808929443359375,27.419261932373047,4.289229393005371
9125,16.790761947631836,13.502189636230469,3.1873202323913574
9150,12.15699291229248,8.382477760314941,3.6821279525756836
9175,10.276708602905273,6.883607864379883,3.312441349029541
9200,9.028209686279297,5.799588680267334,3.1583409309387207
9225,49.16089630126953,18.470224380493164,30.603696823120117
9250,38.16696548461914,33.26862716674805,4.812379360198975
9275,18.95513153076172,15.492751121520996,3.3741490840911865
9300,11.442566871643066,8.326254844665527,3.033679723739624
9325,8.98454475402832,6.030518531799316,2.881120204925537
9350,7.777311325073242,4.981703281402588,2.7329256534576416
9375,6.974043846130371,4.323101043701172,2.5955870151519775
9400,299.20880126953125,5.399853229522705,293.7484436035156
9425,37.68352508544922,21.585296630859375,16.01816177368164
9450,15.393976211547852,12.638886451721191,2.6804254055023193
9475,9.005514144897461,6.513364791870117,2.421140670776367
9500,7.060304641723633,4.461299896240234,2.536430835723877
9525,5.803487777709961,3.429785966873169,2.318941354751587
9550,8.690878868103027,3.97192645072937,4.668757915496826
9575,5.499509811401367,3.148181676864624,2.303964614868164
9600,16.986284255981445,2.466535806655884,14.47530746459961
9625,9.267309188842773,3.2731258869171143,5.9507155418396
9650,5.140974998474121,2.5467963218688965,2.5539743900299072
9675,51.15858459472656,2.792092800140381,48.32734298706055
9700,46.935340881347656,29.3123779296875,17.549293518066406
9725,17.398466110229492,13.677094459533691,3.655186653137207
9750,8.389806747436523,6.2876434326171875,2.040445566177368
9775,6.140467643737793,4.0764641761779785,2.0100085735321045
9800,5.037278175354004,3.1211204528808594,1.8691956996917725
9825,90.68122863769531,52.99685287475586,37.62590026855469
9850,34.12772750854492,28.469833374023438,5.601836204528809
9875,14.192113876342773,11.788622856140137,2.3475840091705322
9900,9.101927757263184,6.702009201049805,2.3482353687286377
9925,6.861656188964844,4.800638675689697,2.0153040885925293
9950,5.594725131988525,3.6423158645629883,1.9119399785995483
9975,4.771610260009766,2.902785539627075,1.8327572345733643
9999,31.088054656982422,4.708157062530518,26.345003128051758
