step,loss
4000,0.011154554784297943
4025,0.01105506531894207
4050,0.010966395027935505
4075,0.01084158569574356
4100,0.010754664428532124
4125,0.010662892833352089
4150,0.010599060915410519
4175,0.010489605367183685
4200,0.010403220541775227
4225,0.010260838083922863
4250,0.01014899555593729
4275,0.010050193406641483
4300,0.0099644735455513
4325,0.009912274777889252
4350,0.009837145917117596
4375,0.009740740060806274
4400,0.009641621261835098
4425,0.009547300636768341
4450,0.009433502331376076
4475,0.009356649592518806
4500,0.009279311634600163
4525,0.009203223511576653
4550,0.009098811075091362
4575,0.009029362350702286
4600,0.008930396288633347
4625,0.008870972320437431
4650,0.008804351091384888
4675,0.00869738683104515
4700,0.008637647144496441
4725,0.008560924790799618
4750,0.00850342120975256
4775,0.008445246145129204
4800,0.00839479174464941
4825,0.008325664326548576
4850,0.008237323723733425
4875,0.008175383321940899
4900,0.00810949970036745
4925,0.008028959855437279
4950,0.007982943207025528
4975,0.00792270340025425
5000,0.007855696603655815
5025,0.0077682784758508205
5050,0.007684975862503052
5075,0.00757293775677681
5100,0.007518123835325241
5125,0.007460764609277248
5150,0.007369693368673325
5175,0.007282043807208538
5200,0.007199813611805439
5225,0.0071428678929805756
5250,0.0070802150294184685
5275,0.007027444429695606
5300,0.006921327672898769
5325,0.006863872986286879
5350,0.006808273494243622
5375,0.006754484958946705
5400,0.006693327333778143
5425,0.006613931618630886
5450,0.006548542529344559
5475,0.006479188334196806
5500,0.006402281112968922
5525,0.006330478470772505
5550,0.006236404180526733
5575,0.006140321958810091
5600,0.006054356228560209
5625,0.005972107406705618
5650,0.005924614146351814
5675,0.0058778817765414715
5700,0.005826948210597038
5725,0.005777402315288782
5750,0.005714527331292629
5775,0.005636684130877256
5800,0.005572400987148285
5825,0.005506879650056362
5850,0.005457138177007437
5875,0.0054110269993543625
5900,0.005356351379305124
5925,0.005317211616784334
5950,0.005262947641313076
5975,0.005221186671406031
6000,0.005181112792342901
6025,0.005127676762640476
6050,0.005087948404252529
6075,0.005048822611570358
6100,0.00501268683001399
6125,0.0049760602414608
6150,0.004941126331686974
6175,0.004914472810924053
6200,0.0048827831633389
6225,0.0048502711579203606
6250,0.0048198397271335125
6275,0.004791748709976673
6300,0.004761107265949249
6325,0.004728985019028187
6350,0.0046885693445801735
6375,0.004664795007556677
6400,0.004619769286364317
6425,0.004589040298014879
6450,0.004543979652225971
6475,0.004517704248428345
6500,0.004458485171198845
6525,0.004412539303302765
6550,0.004375868011265993
6575,0.004346118308603764
6600,0.004319508094340563
6625,0.004292381927371025
6650,0.004269019700586796
6675,0.00424253661185503
6700,0.004206682555377483
6725,0.004173531197011471
6750,0.004135847557336092
6775,0.004092583432793617
6800,0.0040597012266516685
6825,0.004035316873341799
6850,0.004002540372312069
6875,0.003981972113251686
6900,0.003957301843911409
6925,0.003925754688680172
6950,0.003899853676557541
6975,0.003880757139995694
7000,0.0038624273147433996
7025,0.0038372036069631577
7050,0.003815135918557644
7075,0.003789313603192568
7100,0.0037732855416834354
7125,0.0037499621976166964
7150,0.0037279820535331964
7175,0.0037149041891098022
7200,0.003696643514558673
7225,0.0036677387543022633
7250,0.0036402104888111353
7275,0.0036000232212245464
7300,0.0035793548449873924
7325,0.003552109468728304
7350,0.003537585958838463
7375,0.0035124782007187605
7400,0.0034938878379762173
7425,0.0034681372344493866
7450,0.0034532765857875347
7475,0.003435826860368252
7500,0.0034139277413487434
7525,0.0033951234072446823
7550,0.003373752348124981
7575,0.00336157763376832
7600,0.0033467039465904236
7625,0.0033359695225954056
7650,0.0033248229883611202
7675,0.003310535103082657
7700,0.0032942122779786587
7725,0.0032644320745021105
7750,0.0032400970812886953
7775,0.0032165839802473783
7800,0.0031960085034370422
7825,0.0031782726291567087
7850,0.0031633793842047453
7875,0.0031443568877875805
7900,0.0031294513028115034
7925,0.0031158202327787876
7950,0.0030982843600213528
7975,0.003074654843658209
8000,0.0030477093532681465
8025,0.0030181610491126776
8050,0.0029916022904217243
8075,0.0029682558961212635
8100,0.002941699931398034
8125,0.002918094163760543
8150,0.0028956967871636152
8175,0.0028769532218575478
8200,0.002855456667020917
8225,0.002836704021319747
8250,0.0028237903025001287
8275,0.002815399318933487
8300,0.0028017153963446617
8325,0.002789277583360672
8350,0.0027745538391172886
8375,0.0027596610598266125
8400,0.0027428530156612396
8425,0.0027299155481159687
8450,0.0027140651363879442
8475,0.0027005160227417946
8500,0.0026872814632952213
8525,0.0026718208100646734
8550,0.0026602470315992832
8575,0.00264376332052052
8600,0.0026357497554272413
8625,0.0026218323037028313
8650,0.0026092641055583954
8675,0.0025902895722538233
8700,0.002577361185103655
8725,0.0025631601456552744
8750,0.002551627578213811
8775,0.002542139496654272
8800,0.00253351335413754
8825,0.0025238736998289824
8850,0.002516556531190872
8875,0.002502976916730404
8900,0.0024918578565120697
8925,0.0024798798840492964
8950,0.0024681047070771456
8975,0.002457426395267248
9000,0.0024417939130216837
9025,0.0024328688159585
9050,0.002420938340947032
9075,0.002408526837825775
9100,0.002395086223259568
9125,0.002375952433794737
9150,0.0023582277353852987
9175,0.0023440010845661163
9200,0.0023324398789554834
9225,0.0023204521276056767
9250,0.00230701407417655
9275,0.0022976938635110855
9300,0.002282911678776145
9325,0.0022662291303277016
9350,0.0022534795571118593
9375,0.0022421807516366243
9400,0.002228034194558859
9425,0.002219130052253604
9450,0.002204976277425885
9475,0.0021908730268478394
9500,0.002180129988119006
9525,0.0021677715703845024
9550,0.002158948453143239
9575,0.0021502801682800055
9600,0.0021413499489426613
9625,0.002132073510438204
9650,0.0021235765889286995
9675,0.00211145868524909
9700,0.0020975260995328426
9725,0.0020882152020931244
9750,0.002070403890684247
9775,0.002057528356090188
9800,0.0020471117459237576
9825,0.00203437777236104
9850,0.0020252305548638105
9875,0.002014321042224765
9900,0.0020047929137945175
9925,0.0019961160141974688
9950,0.001987297087907791
9975,0.001975304912775755
10000,0.0019682529382407665
